entry_date,ticker,sizing_position_pct,dd_scalar,overlay_multiplier,fatigue_mult,congestion_mult,final_position_pct,blocked,block_reason,original_pct,scale_factor,phase1_net_pnl,phase3_scaled_pnl
2024-07-10,GILD,0.06421897334856784,1.0,8.070599744058882e-11,8.070599744058882e-11,1.0,5.1828562987067575e-12,False,,0.05,1.0365712597413515e-10,78.87213217318508,8.175658540524483e-09
2024-07-11,CAT,0.08643846520354437,1.0,6.860012558007611e-11,6.860012558007611e-11,1.0,5.929689567912183e-12,False,,0.05,1.1859379135824365e-10,27.3894122054672,3.2482142365201092e-09
2024-07-12,MSFT,0.05602059761926176,1.0,5.831013449864031e-11,5.831013449864031e-11,1.0,3.2665685818733623e-12,False,,0.05,6.533137163746724e-11,-43.76217731583918,-2.859043069885828e-09
2024-07-16,AMGN,0.05864810976114955,1.0,4.95635754660384e-11,4.95635754660384e-11,1.0,2.906810014087239e-12,False,,0.05,5.8136200281744776e-11,2.4201624597566007,1.4069904947476983e-10
2024-07-16,MS,0.05090980512476469,1.0,4.21290780039385e-11,4.21290780039385e-11,1.0,2.1447831512665196e-12,False,,0.05,4.289566302533039e-11,-59.907230929679976,-2.5697603907402025e-09
2024-07-16,PG,0.07777372484647416,1.0,3.580968854777211e-11,3.580968854777211e-11,1.0,2.785052863952365e-12,False,,0.05,5.5701057279047294e-11,22.7581952304281,1.2676555360978165e-09
2024-07-18,LLY,0.0540670180412793,1.0,3.043820751003068e-11,3.043820751003068e-11,1.0,1.6457031145890318e-12,False,,0.05,3.291406229178064e-11,-83.77418376568123,-2.7573487029067104e-09
2024-07-19,MU,0.021992556265302148,1.0,2.5872526343562186e-11,2.5872526343562186e-11,1.0,5.690029913363034e-13,False,,0.05,1.1380059826726068e-11,-141.77961371253556,-1.6134604862587664e-09
2024-07-19,SPY,0.09613928734413792,1.0,2.1991630738682488e-11,2.1991630738682488e-11,1.0,2.1142597067523716e-12,False,,0.05,4.228519413504743e-11,-31.45520574136899,-1.330089481331646e-09
2024-07-22,AMZN,0.035615258305379156,1.0,1.8692936087916223e-11,1.8692936087916223e-11,1.0,6.6575374725708e-13,False,,0.05,1.33150749451416e-11,-59.34819679384826,-7.90225688169102e-10
2024-07-24,GS,0.046009635670862734,1.0,1.5888956816922928e-11,1.5888956816922928e-11,1.0,7.310451143366948e-13,False,,0.05,1.4620902286733895e-11,-0.284889802678129,-4.165345967443825e-12
2024-07-29,WFC,0.043504337555313986,1.0,1.3505641049960104e-11,1.3505641049960104e-11,1.0,5.875539671383696e-13,False,,0.05,1.175107934276739e-11,-53.12473997386501,-6.242730344967742e-10
2024-07-29,XOM,0.04860390370546541,1.0,1.1479817096926581e-11,1.1479817096926581e-11,1.0,5.57963924735375e-13,False,,0.05,1.11592784947075e-11,6.34323702166626,7.078594848271275e-11
2024-07-29,GE,0.039747726696960396,1.0,9.757861185732963e-12,9.757861185732963e-12,1.0,3.8785279955739174e-13,False,,0.05,7.757055991147834e-12,-5.441010850781488,-4.220622581795492e-11
2024-07-30,COST,0.06800500857033098,1.0,1.0,1.0,1.0,0.06800500857033098,False,,0.05,1.3601001714066197,35.112889528901455,47.75704706684057
2024-07-30,HD,0.06210676252283484,1.0,0.85,0.85,1.0,0.052790748144409615,False,,0.05,1.0558149628881923,-1.984005946782358,-2.0947431650719683
2024-07-30,JNJ,0.06730063712638701,1.0,0.7225,0.7225,1.0,0.048624710323814616,False,,0.05,0.9724942064762923,1.821242037296615,1.7711473298620375
2024-07-30,CVX,0.052527196884065035,1.0,0.614125,0.614125,1.0,0.03225826478642644,False,,0.05,0.6451652957285288,-33.55416903281735,-21.647985386982647
2024-08-01,NFLX,0.03184276383831895,1.0,0.52200625,0.52200625,1.0,0.016622121740876482,False,,0.05,0.3324424348175296,59.41638183585951,19.752526645561176
2024-08-02,QQQ,0.04267408132948208,1.0,0.4437053125,0.4437053125,1.0,0.018934716591948262,False,,0.05,0.3786943318389652,41.393857329936,15.675619143797565
2024-08-05,WMT,0.055542645776715395,1.0,0.377149515625,0.377149515625,1.0,0.020947881951219164,False,,0.05,0.41895763902438327,62.49114026471463,26.181140585246414
2024-08-05,AXP,0.0362304622453736,1.0,0.32057708828125,0.32057708828125,1.0,0.011614656093705628,False,,0.05,0.23229312187411255,51.73656441966459,12.018048064085022
2024-08-06,ISRG,0.038156833412914794,1.0,0.27249052503906246,0.27249052503906246,1.0,0.010397375570513194,False,,0.05,0.20794751141026388,58.63383589119732,12.192760258012294
2024-08-08,DIS,0.04911282565400928,1.0,0.23161694628320306,0.23161694628320306,1.0,0.011375362701320986,False,,0.05,0.2275072540264197,31.67574722064414,7.206462269403744
2024-08-08,GOOGL,0.04044180984005974,1.0,0.19687440434072256,0.19687440434072256,1.0,0.007961957222722534,False,,0.05,0.15923914445445067,13.93610965368572,2.219174178276325
2024-08-12,CAT,0.031498272698293736,1.0,0.16734324368961417,0.16734324368961417,1.0,0.0052710231239524894,False,,0.05,0.10542046247904978,21.912043648913546,2.3099777753295916
2024-08-12,TMO,0.0390641908693396,1.0,0.14224175713617204,0.14224175713617204,1.0,0.0055565591503576725,False,,0.05,0.11113118300715344,16.911757883661565,1.8794236603418633
2024-08-13,MS,0.03384781635633958,1.0,1.0,1.0,1.0,0.03384781635633958,False,,0.05,0.6769563271267915,39.51391938639843,26.749197738200404
2024-08-14,TXN,0.033421477867351196,1.0,0.85,0.85,1.0,0.028408256187248515,False,,0.05,0.5681651237449703,11.506700549211368,6.537705941438995
2024-08-15,SPY,0.05751292648002599,1.0,0.7225,0.7225,1.0,0.04155308938181878,False,,0.05,0.8310617876363755,-0.0409695061858363,-0.03404819104938066
2024-08-16,XOM,0.0737495570118487,1.0,0.614125,0.614125,1.0,0.04529144669990158,False,,0.05,0.9058289339980315,-22.287330428932105,-20.18850876410146
2024-08-16,V,0.09537104101473243,1.0,0.52200625,0.52200625,1.0,0.049784279478696666,False,,0.05,0.9956855895739333,21.406517974039797,21.314161469706814
2024-08-19,UNH,0.06276473233979211,1.0,0.4437053125,0.4437053125,1.0,0.027849045176806315,False,,0.05,0.5569809035361263,18.4151707931077,10.256898467117209
2024-08-19,BA,0.029926482720371617,1.0,0.377149515625,0.377149515625,1.0,0.011286758462348088,False,,0.05,0.22573516924696174,-57.46692986378486,-12.972307138904757
2024-08-21,ORCL,0.0546063714376692,1.0,0.32057708828125,0.32057708828125,1.0,0.017505551557092408,False,,0.05,0.35011103114184816,72.7072779324163,25.455620048435215
2024-08-23,COST,0.0652596757390621,1.0,0.27249052503906246,0.27249052503906246,1.0,0.017782643306015998,False,,0.05,0.35565286612031993,18.704647557329785,6.652361513534779
2024-08-23,MA,0.060657117312334585,1.0,0.23161694628320306,0.23161694628320306,1.0,0.014049216282224946,False,,0.05,0.28098432564449893,26.255244082692457,7.377312053207061
2024-08-26,HD,0.04385840565999272,1.0,0.19687440434072256,0.19687440434072256,1.0,0.008634597489644843,False,,0.05,0.17269194979289684,9.465451173608002,1.6346072188398297
2024-08-27,PEP,0.06698689275480824,1.0,0.16734324368961417,0.16734324368961417,1.0,0.011209803918277925,False,,0.05,0.2241960783655585,5.136857549195145,1.1516633176520656
2024-08-27,PFE,0.04297149547991256,1.0,0.14224175713617204,0.14224175713617204,1.0,0.006112341023831837,False,,0.05,0.12224682047663674,19.686957309246782,2.4066679359147027
2024-08-28,CSCO,0.06394101701136286,1.0,0.1209054935657462,0.1209054935657462,1.0,0.0077308202208546005,False,,0.05,0.154616404417092,-2.1805896269874223,-0.3371549276340031
2024-08-30,ABBV,0.05906640175923715,1.0,0.10276966953088429,0.10276966953088429,1.0,0.006070234589175244,False,,0.05,0.12140469178350488,-8.083312371394806,-0.9813520470389784
2024-09-03,WFC,0.05426437972586522,1.0,0.08735421910125163,0.08735421910125163,1.0,0.004740222515966747,False,,0.05,0.09480445031933495,-24.64683155088905,-2.336629317295278
2024-09-04,AMZN,0.04140371042119266,1.0,0.07425108623606391,0.07425108623606391,1.0,0.0030742704729769944,False,,0.05,0.06148540945953988,64.00148286343035,3.9351573798757404
2024-09-05,GE,0.03910839482317657,1.0,0.06311342330065428,0.06311342330065428,1.0,0.0024682646770842597,False,,0.05,0.049365293541685194,85.49934224867997,4.220700127727093
2024-09-06,BRK-B,0.061428794872297444,1.0,0.05364640980555613,0.05364640980555613,1.0,0.003295434303580714,False,,0.05,0.06590868607161428,-15.17713005636326,-1.0003047003529077
2024-09-09,CAT,0.03667573928755256,1.0,0.045599448334722736,0.045599448334722736,1.0,0.0016723934787805136,False,,0.05,0.03344786957561027,96.0716053261801,3.2133905248695775
2024-09-10,TMO,0.05318192209079856,1.0,0.038759531084514354,0.038759531084514354,1.0,0.0020613063624125277,False,,0.05,0.04122612724825055,-8.533474949645804,-0.35180212414385637
2024-09-10,QQQ,0.04670016879176795,1.0,0.03294560142183722,0.03294560142183722,1.0,0.0015385651473461084,False,,0.05,0.030771302946922166,36.021197389715155,1.1084191773898069
2024-09-11,TXN,0.03111703455487982,1.0,0.02800376120856163,0.02800376120856163,1.0,0.0008713940051934153,False,,0.05,0.017427880103868306,16.69252280972366,0.29091528615895085
2024-09-12,XOM,0.04402111403718984,1.0,0.0238031970272774,0.0238031970272774,1.0,0.0010478432507874766,False,,0.05,0.020956865015749532,61.596832855270215,1.2908765115455838
2024-09-12,SPY,0.0661765656263663,1.0,0.02023271747318578,0.02023271747318578,1.0,0.0013389317556640069,False,,0.05,0.026778635113280137,13.498000078750644,0.3614580188678901
2024-09-13,GS,0.03406139330400922,1.0,0.017197809852207868,0.017197809852207868,1.0,0.000585781365343617,False,,0.05,0.01171562730687234,15.385014134959883,0.18024509171615294
2024-09-13,WMT,0.06362263430351577,1.0,0.014618138374376644,0.014618138374376644,1.0,0.0009300444719911557,False,,0.05,0.01860088943982311,1.9662705921755648,0.0365743818938332
2024-09-18,UNH,0.05564670844717795,1.0,0.012425417618220136,0.012425417618220136,1.0,0.0006914335915355242,False,,0.05,0.013828671830710484,9.83772516765446,0.1360426729042148
2024-09-18,META,0.036621774660020256,1.0,0.010561604975487082,0.010561604975487082,1.0,0.0003867847174604367,False,,0.05,0.0077356943492087335,55.80784249631943,0.43171241184030923
2024-09-20,ISRG,0.051684916641256816,1.0,0.008977364229164064,0.008977364229164064,1.0,0.0004639943218425454,False,,0.05,0.009279886436850907,-0.1726736296921842,-0.0016023916741823162
2024-09-20,KO,0.0717291217724568,1.0,0.007630759594789427,0.007630759594789427,1.0,0.0005473476841909939,False,,0.05,0.010946953683819878,-6.35458264810646,-0.06956332192882689
2024-09-23,HD,0.05665569469747923,1.0,0.006486145655571041,0.006486145655571041,1.0,0.0003674770880254141,False,,0.05,0.007349541760508282,28.47953013890687,0.20931149607555027
2024-09-23,AXP,0.03960684419053042,1.0,0.005513223807235401,0.005513223807235401,1.0,0.00021836139632069545,False,,0.05,0.004367227926413909,0.0497066499885592,0.00021708026995851732
2024-09-24,CSCO,0.06524675063146627,1.0,0.004686240236150052,0.004686240236150052,1.0,0.00030576194808722607,False,,0.05,0.006115238961744521,27.04544191792418,0.1653893401540884
2024-09-26,MS,0.06181428412439168,1.0,0.0039833042007275665,0.0039833042007275665,1.0,0.0002462250976176567,False,,0.05,0.004924501952353134,78.54419193327354,0.38679102652140485
2024-09-30,LLY,0.03980807475626539,1.0,0.0033858085706184315,0.0033858085706184315,1.0,0.00013478252068958258,False,,0.05,0.0026956504137916515,34.9156185322855,0.09412030154434686
2024-10-01,CRM,0.058869937032088565,1.0,0.0028779372850256113,0.0028779372850256113,1.0,0.00016942398675175765,False,,0.05,0.0033884797350351528,30.95949979750313,0.10490563767066427
2024-10-03,V,0.06755290079804045,1.0,0.0024462466922717807,0.0024462466922717807,1.0,0.0001652510601305702,False,,0.05,0.003305021202611404,18.82114627661221,0.062204287501654035
2024-10-03,CVX,0.057519863743800095,1.0,0.0020793096884310636,0.0020793096884310636,1.0,0.0001196016099597182,False,,0.05,0.002392032199194364,-5.347128381964274,-0.012790503262884603
2024-10-04,GE,0.04140589563554114,1.0,0.0017674132351663818,0.0017674132351663818,1.0,7.318132796017333e-05,False,,0.05,0.0014636265592034665,-16.704955984304487,-0.024449817248952933
2024-10-07,QQQ,0.06036956432405966,1.0,0.001502301249891369,0.001502301249891369,1.0,9.069327193943223e-05,False,,0.05,0.0018138654387886445,10.534684790359869,0.01910850064976616
2024-10-08,ABBV,0.0694753455790182,1.0,0.0012769560624076304,0.0012769560624076304,1.0,8.871696372499245e-05,False,,0.05,0.0017743392744998488,-16.394196788452867,-0.02908886723563121
2024-10-08,CAT,0.04675427809470674,1.0,0.0010854126530465136,0.0010854126530465136,1.0,5.0747685028050134e-05,False,,0.05,0.0010149537005610025,-8.461115510521818,-0.008587640498278216
2024-10-08,ORCL,0.0453508595805525,1.0,0.0009226007550895421,0.0009226007550895421,1.0,4.184073729297753e-05,False,,0.05,0.0008368147458595506,12.07555543644117,0.010105002853658434
2024-10-09,PEP,0.056459388924238296,1.0,0.0007842106418260997,0.0007842106418260997,1.0,4.42760536253863e-05,False,,0.05,0.000885521072507726,-2.2120431878958087,-0.0019588108561789056
2024-10-10,TMO,0.051332226089438146,1.0,0.0006665790455522291,0.0006665790455522291,1.0,3.421698627276891e-05,False,,0.05,0.0006843397254553782,-51.96247757498265,-0.035559987637644876
2024-10-10,WMT,0.0619521336504682,1.0,0.0005665921887193504,0.0005665921887193504,1.0,3.510159500085249e-05,False,,0.05,0.0007020319000170498,8.153357281936431,0.005723916904155682
2024-10-11,WFC,0.03537268709561686,1.0,0.00048160336041147556,0.00048160336041147556,1.0,1.7035604972032717e-05,False,,0.05,0.00034071209944065435,50.73717532348252,0.017286769524152288
2024-10-14,AMZN,0.04684976970068898,1.0,0.00040936285634973757,0.00040936285634973757,1.0,1.917855554400143e-05,False,,0.05,0.0003835711108800286,27.9312624204774,0.010713625354904112
2024-10-15,COST,0.05594919854445834,1.0,0.00034795842789725473,0.00034795842789725473,1.0,1.9467995167641095e-05,False,,0.05,0.0003893599033528219,-8.170282797328802,-0.003181180520333166
2024-10-17,JPM,0.05502185638663098,1.0,0.00029576466371261656,0.00029576466371261656,1.0,1.6273520851035795e-05,False,,0.05,0.0003254704170207159,27.74138070410915,0.009028998746496847
2024-10-18,UNH,0.04175539895031158,1.0,0.0002513999641556852,0.0002513999641556852,1.0,1.0497305799414666e-05,False,,0.05,0.00020994611598829332,32.90917107295925,0.006909152647162091
2024-10-21,META,0.044752547296830494,1.0,0.00021368996953230468,0.00021368996953230468,1.0,9.563170468352733e-06,False,,0.05,0.00019126340936705463,14.978053821721597,0.002864753639625715
2024-10-22,SPY,0.1,1.0,0.00018163647410240902,0.00018163647410240902,1.0,1.81636474102409e-05,False,,0.05,0.000363272948204818,18.301046665287927,0.006648275177333098
2024-10-23,MA,0.09490197946895235,1.0,0.00015439100298708652,0.00015439100298708652,1.0,1.4652011795671446e-05,False,,0.05,0.0002930402359134289,18.11655186060554,0.005308878631169716
2024-10-24,DIS,0.06268929926871379,1.0,0.00013123235253897914,0.00013123235253897914,1.0,8.226864222053415e-06,False,,0.05,0.00016453728444106827,25.004459247885094,0.00411416582356437
2024-10-28,MSFT,0.06446946894318528,1.0,0.00011154749965813782,0.00011154749965813782,1.0,7.191408064900287e-06,False,,0.05,0.00014382816129800572,-18.32907536675453,-0.002636237208292874
2024-10-29,CVX,0.09700239506671866,1.0,9.4815374709456e-05,9.4815374709456e-05,1.0,9.197318435965617e-06,False,,0.05,0.00018394636871931232,47.74915100469366,0.008783282936743502
2024-10-29,ISRG,0.06865125714865856,1.0,8.059306850305425e-05,8.059306850305425e-05,1.0,5.5328154702026325e-06,False,,0.05,0.00011065630940405265,23.46441305918301,0.0025964853514614484
2024-10-30,JNJ,0.06810519813998289,1.0,6.850410822756281e-05,6.850410822756281e-05,1.0,4.665485864240998e-06,False,,0.05,9.330971728481996e-05,-22.64453450918253,-0.002112955113098171
2024-10-31,V,0.052957630817105895,1.0,1.0,1.0,1.0,0.052957630817105895,False,,0.05,1.0591526163421179,40.96187905237475,43.384881368612106
2024-11-01,AAPL,0.05341356731028495,1.0,1.0,1.0,1.0,0.05341356731028495,False,,0.05,1.068271346205699,20.94745858664912,22.377569783947784
2024-11-01,GE,0.03552164987653745,1.0,0.85,0.85,1.0,0.030193402395056832,False,,0.05,0.6038680479011366,18.365445854657107,11.090305937085809
2024-11-04,XOM,0.04468156621023599,1.0,1.0,1.0,1.0,0.04468156621023599,False,,0.05,0.8936313242047197,33.68451871082862,30.101541060756436
2024-11-04,CAT,0.04781836025676504,1.0,0.85,0.85,1.0,0.04064560621825028,False,,0.05,0.8129121243650056,18.080306139889977,14.697700073347615
2024-11-04,PG,0.09232662627729073,1.0,0.7225,0.7225,1.0,0.06670598748534255,False,,0.05,1.3341197497068509,29.262096690122483,39.03914111212388
2024-11-04,QQQ,0.08083460252775868,1.0,0.614125,0.614125,1.0,0.0496425502773598,False,,0.05,0.992851005547196,20.34032649945664,20.1949136181438
2024-11-05,PEP,0.07213518393164507,1.0,1.0,1.0,1.0,0.07213518393164507,False,,0.05,1.4427036786329013,-13.48878978654963,-19.460326645361057
2024-11-06,WFC,0.037122774555283636,1.0,0.85,0.85,1.0,0.03155435837199109,False,,0.05,0.6310871674398217,36.887246663370746,23.27906801144066
2024-11-07,ABBV,0.05065580855497274,1.0,0.7225,0.7225,1.0,0.03659882168096781,False,,0.05,0.731976433619356,-64.4192969202699,-47.15340721596553
2024-11-08,PYPL,0.040340819247818835,1.0,0.614125,0.614125,1.0,0.024774305620566744,False,,0.05,0.49548611241133483,36.112379725751175,17.893182640234357
2024-11-12,BRK-B,0.05905458273356212,1.0,0.52200625,0.52200625,1.0,0.030826861278061512,False,,0.05,0.6165372255612303,12.40086434486622,7.6455944977450025
2024-11-14,HD,0.04866604064715167,1.0,0.4437053125,0.4437053125,1.0,0.021593380773482135,False,,0.05,0.4318676154696427,30.23310180398132,13.056697584336366
2024-11-15,ORCL,0.062100877452373054,1.0,0.377149515625,0.377149515625,1.0,0.023421315851049982,False,,0.05,0.4684263170209996,6.775457540211767,3.1738026216935595
2024-11-18,GILD,0.05213705904660364,1.0,0.32057708828125,0.32057708828125,1.0,0.016713946580707798,False,,0.05,0.33427893161415595,22.871340118898733,7.645407139529451
2024-11-20,GS,0.043723759678400205,1.0,1.0,1.0,1.0,0.043723759678400205,False,,0.05,0.8744751935680041,8.204360646423417,7.174509864382833
2024-11-21,UNH,0.0632010794513447,1.0,1.0,1.0,1.0,0.0632010794513447,False,,0.05,1.264021589026894,-70.37962976404819,-88.96137144947667
2024-11-21,GOOGL,0.04303816992241023,1.0,0.85,0.85,1.0,0.0365824444340487,False,,0.05,0.7316488886809739,74.53679040946061,54.534759868928525
2024-11-21,SPY,0.1,1.0,0.7225,0.7225,1.0,0.07225000000000001,False,,0.05,1.445,12.177456483679396,17.59642461891673
2024-11-22,DIS,0.06140720811973023,1.0,0.614125,0.614125,1.0,0.03771170168652933,False,,0.05,0.7542340337305865,0.9495417453999462,0.716176700828583
2024-11-25,KO,0.06605147366918927,1.0,0.52200625,0.52200625,1.0,0.03447928207702723,False,,0.05,0.6895856415405446,-7.582836313127007,-5.229015043684625
2024-11-26,CVX,0.06887546545901606,1.0,0.4437053125,0.4437053125,1.0,0.030560409925075676,False,,0.05,0.6112081985015135,-57.20231711707491,-34.96252519523965
2024-11-26,COST,0.05313802046216229,1.0,0.377149515625,0.377149515625,1.0,0.020040978678575846,False,,0.05,0.4008195735715169,17.971520988582476,7.203337379075194
2024-11-29,NFLX,0.038843203028333516,1.0,0.32057708828125,0.32057708828125,1.0,0.01245224092634059,False,,0.05,0.24904481852681176,17.0680038550438,4.2506979226943065
2024-12-02,GE,0.05217072839138514,1.0,0.27249052503906246,0.27249052503906246,1.0,0.014216029171038858,False,,0.05,0.28432058342077715,-60.66951560679613,-17.24959207318022
2024-12-02,CAT,0.04409425456435008,1.0,0.23161694628320306,0.23161694628320306,1.0,0.010212976590828954,False,,0.05,0.20425953181657908,-77.83422994584699,-15.898383368042664
2024-12-02,XOM,0.05305543212347698,1.0,0.19687440434072256,0.19687440434072256,1.0,0.010445256596349168,False,,0.05,0.20890513192698335,-69.32274104264332,-14.481876363053505
2024-12-03,WFC,0.05329323847849609,1.0,0.16734324368961417,0.16734324368961417,1.0,0.008918263393715695,False,,0.05,0.1783652678743139,-52.72035254094087,-9.403479803393184
2024-12-03,BAC,0.07018934647324022,1.0,0.14224175713617204,0.14224175713617204,1.0,0.00998385597459327,False,,0.05,0.1996771194918654,-44.94320340676663,-8.974129397000151
2024-12-04,QQQ,0.07825703727263841,1.0,0.1209054935657462,0.1209054935657462,1.0,0.009461705716441345,False,,0.05,0.1892341143288269,4.879076489510027,0.9232877182350318
2024-12-06,TXN,0.06386379195673905,1.0,0.10276966953088429,0.10276966953088429,1.0,0.0065632607943832185,False,,0.05,0.13126521588766435,-12.168990726600708,-1.5973651948622274
2024-12-09,ABBV,0.05786296385499708,1.0,0.08735421910125163,0.08735421910125163,1.0,0.005054574022437219,False,,0.05,0.10109148044874437,3.490614428249872,0.35287138022752695
2024-12-09,WMT,0.06092391640933159,1.0,0.07425108623606391,0.07425108623606391,1.0,0.004523666971148029,False,,0.05,0.09047333942296058,-32.783550857221,-2.9660373241952462
2024-12-11,V,0.06780044042414338,1.0,0.06311342330065428,0.06311342330065428,1.0,0.004279117896459753,False,,0.05,0.08558235792919505,4.369110157546205,0.3739187493352011
2024-12-12,MU,0.030314122258028948,1.0,0.05364640980555613,0.05364640980555613,1.0,0.0016262438255499514,False,,0.05,0.03252487651099903,-107.38600771359104,-3.4927166398937377
2024-12-12,LLY,0.03753245071650114,1.0,0.045599448334722736,0.045599448334722736,1.0,0.001711459047322621,False,,0.05,0.034229180946452414,-5.346076206097541,-0.18299180981203655
2024-12-16,GILD,0.043090282259334076,1.0,0.038759531084514354,0.038759531084514354,1.0,0.0016701591346711564,False,,0.05,0.03340318269342313,1.154841341946076,0.038575376326942704
2024-12-18,BA,0.029258317702189524,1.0,0.03294560142183722,0.03294560142183722,1.0,0.0009639328732898204,False,,0.05,0.019278657465796406,11.774152216311176,0.22698984752841075
2024-12-19,HD,0.052422143856474326,1.0,0.02800376120856163,0.02800376120856163,1.0,0.0014680171985975731,False,,0.05,0.02936034397195146,-10.713523229050192,-0.31455272715640575
2024-12-19,AAPL,0.061254293765081076,1.0,0.0238031970272774,0.0238031970272774,1.0,0.0014580480232569545,False,,0.05,0.02916096046513909,5.737114004425925,0.1672997546670602
2024-12-23,BRK-B,0.06177760937295371,1.0,0.02023271747318578,0.02023271747318578,1.0,0.001249928916611806,False,,0.05,0.024998578332236118,-1.463404477836889,-0.036583031470950565
2024-12-24,COST,0.05197651510908983,1.0,0.017197809852207868,0.017197809852207868,1.0,0.0008938822236265362,False,,0.05,0.01787764447253072,-23.826857342410666,-0.4259680844653261
2024-12-26,JPM,0.04857425983495568,1.0,0.014618138374376644,0.014618138374376644,1.0,0.0007100652517003078,False,,0.05,0.014201305034006155,-5.975321586135852,-0.08485736452099671
2024-12-27,META,0.0353008505522189,1.0,0.012425417618220136,0.012425417618220136,1.0,0.0004386278103896967,False,,0.05,0.008772556207793932,-15.933297636836471,-0.13977574909465817
2024-12-30,GE,0.05763482541602689,1.0,0.010561604975487082,0.010561604975487082,1.0,0.0006087162588752389,False,,0.05,0.012174325177504776,-3.1247885141019403,-0.03804219148160899
2024-12-30,ISRG,0.0432547567872564,1.0,0.008977364229164064,0.008977364229164064,1.0,0.0003883137063231071,False,,0.05,0.007766274126462141,-9.176761480833878,-0.07126924525331456
2024-12-31,QQQ,0.06427884034303298,1.0,0.007630759594789427,0.007630759594789427,1.0,0.0004904963776895366,False,,0.05,0.009809927553790732,-8.352971986285459,-0.08194205004430381
2024-12-31,PG,0.06733447810649466,1.0,0.006486145655571041,0.006486145655571041,1.0,0.0004367412326405837,False,,0.05,0.008734824652811673,-0.535810822251293,-0.004680213579443887
