date,ticker,signal,confidence,signal_source,sector,n_matches,raw_prob,mean_7d_return
2024-04-15,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.6659
2024-04-16,GS,HOLD,0.498889,KNN,Finance,51,0.431373,0.1306
2024-04-17,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.1299
2024-04-18,GS,HOLD,0.440799,KNN,Finance,51,0.313725,-0.9561
2024-04-19,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.1584
2024-04-22,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.7185
2024-04-23,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.898
2024-04-24,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.2817
2024-04-25,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.7761
2024-04-26,GS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.0667
2024-04-29,GS,HOLD,0.613609,KNN,Finance,51,0.666667,0.522
2024-04-30,GS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.1786
2024-05-01,GS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.1396
2024-05-02,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.3008
2024-05-03,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.5707
2024-05-06,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.668
2024-05-07,GS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.4049
2024-05-08,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.586
2024-05-09,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.1641
2024-05-10,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.5357
2024-05-13,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.5532
2024-05-14,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.7702
2024-05-15,GS,HOLD,0.498889,KNN,Finance,51,0.431373,-1.0581
2024-05-16,GS,HOLD,0.566588,KNN,Finance,51,0.568627,-0.0805
2024-05-17,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.1197
2024-05-20,GS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.3733
2024-05-21,GS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.1651
2024-05-22,GS,HOLD,0.557009,KNN,Finance,51,0.54902,-0.0556
2024-05-23,GS,HOLD,0.640894,KNN,Finance,51,0.72549,1.5137
2024-05-24,GS,HOLD,0.622793,KNN,Finance,51,0.686275,0.6015
2024-05-28,GS,HOLD,0.63189,KNN,Finance,51,0.705882,1.7746
2024-05-29,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.2724
2024-05-30,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.6716
2024-05-31,GS,HOLD,0.557009,KNN,Finance,51,0.54902,-0.1195
2024-06-03,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.5252
2024-06-04,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.3596
2024-06-05,GS,HOLD,0.557009,KNN,Finance,51,0.54902,-0.0058
2024-06-06,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.3834
2024-06-07,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.1338
2024-06-10,GS,HOLD,0.566588,KNN,Finance,51,0.568627,1.085
2024-06-11,GS,HOLD,0.622793,KNN,Finance,51,0.686275,1.4561
2024-06-12,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.5238
2024-06-13,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.8521
2024-06-14,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.6157
2024-06-17,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.4576
2024-06-18,GS,HOLD,0.547387,KNN,Finance,51,0.529412,-0.1293
2024-06-20,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.2382
2024-06-21,GS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.1357
2024-06-24,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.494
2024-06-25,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.4959
2024-06-26,GS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.3205
2024-06-27,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.3603
2024-06-28,GS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.4246
2024-07-01,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.7925
2024-07-02,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.5408
2024-07-03,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.4099
2024-07-05,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.3628
2024-07-08,GS,HOLD,0.604343,KNN,Finance,51,0.647059,0.9401
2024-07-09,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.2204
2024-07-10,GS,HOLD,0.498889,KNN,Finance,51,0.431373,-0.6078
2024-07-11,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.3729
2024-07-12,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.0126
2024-07-15,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.2953
2024-07-16,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.1554
2024-07-17,GS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.9825
2024-07-18,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.3796
2024-07-19,GS,HOLD,0.595002,KNN,Finance,51,0.627451,1.0503
2024-07-22,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.8167
2024-07-23,GS,HOLD,0.613609,KNN,Finance,51,0.666667,0.4425
2024-07-24,GS,HOLD,0.547387,KNN,Finance,51,0.529412,-0.3029
2024-07-25,GS,HOLD,0.566588,KNN,Finance,51,0.568627,-0.2244
2024-07-26,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.5583
2024-07-29,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.8934
2024-07-30,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.6968
2024-07-31,GS,HOLD,0.566588,KNN,Finance,51,0.568627,-0.5037
2024-08-01,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.2867
2024-08-02,GS,HOLD,0.59383,KNN,Finance,32,0.625,0.4115
2024-08-05,GS,HOLD,0.4402,KNN,Finance,16,0.3125,-1.7835
2024-08-06,GS,BUY,0.658602,KNN,Finance,51,0.764706,2.0104
2024-08-07,GS,HOLD,0.53289,KNN,Finance,0,0.5,0.0
2024-08-08,GS,HOLD,0.625602,KNN,Finance,26,0.692308,2.1043
2024-08-09,GS,HOLD,0.613609,KNN,Finance,51,0.666667,1.121
2024-08-12,GS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.5572
2024-08-13,GS,HOLD,0.547387,KNN,Finance,51,0.529412,-0.1839
2024-08-14,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.6147
2024-08-15,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.1646
2024-08-16,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.3186
2024-08-19,GS,HOLD,0.613609,KNN,Finance,51,0.666667,0.9964
2024-08-20,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.0031
2024-08-21,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.6137
2024-08-22,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.0772
2024-08-23,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.3057
2024-08-26,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.5579
2024-08-27,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.2002
2024-08-28,GS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.0223
2024-08-29,GS,HOLD,0.613609,KNN,Finance,51,0.666667,0.8267
2024-08-30,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.3922
2024-09-03,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.1367
2024-09-04,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.4319
2024-09-05,GS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.3591
2024-09-06,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.1777
2024-09-09,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.4826
2024-09-10,GS,HOLD,0.591434,KNN,Finance,50,0.62,2.0137
2024-09-11,GS,HOLD,0.562379,KNN,Finance,50,0.56,0.3775
2024-09-12,GS,HOLD,0.604343,KNN,Finance,51,0.647059,1.9632
2024-09-13,GS,HOLD,0.613609,KNN,Finance,51,0.666667,1.2408
2024-09-16,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.1686
2024-09-17,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.1937
2024-09-18,GS,HOLD,0.469742,KNN,Finance,51,0.372549,-0.5564
2024-09-19,GS,HOLD,0.629171,KNN,Finance,20,0.7,1.4082
2024-09-20,GS,HOLD,0.517743,KNN,Finance,49,0.469388,-0.3281
2024-09-23,GS,HOLD,0.508617,KNN,Finance,51,0.45098,-0.0938
2024-09-24,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.4766
2024-09-25,GS,HOLD,0.613609,KNN,Finance,51,0.666667,-0.107
2024-09-26,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.6138
2024-09-27,GS,HOLD,0.508617,KNN,Finance,51,0.45098,-0.3805
2024-09-30,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.1312
2024-10-01,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.3902
2024-10-02,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.0374
2024-10-03,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.9239
2024-10-04,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.3332
2024-10-07,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.3654
2024-10-08,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.3197
2024-10-09,GS,HOLD,0.440799,KNN,Finance,51,0.313725,-0.7638
2024-10-10,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.755
2024-10-11,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.1463
2024-10-14,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.1901
2024-10-15,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.6908
2024-10-16,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.4253
2024-10-17,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.5507
2024-10-18,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.4888
2024-10-21,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.3907
2024-10-22,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.4675
2024-10-23,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.6632
2024-10-24,GS,HOLD,0.566588,KNN,Finance,51,0.568627,-0.1977
2024-10-25,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.6431
2024-10-28,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.0996
2024-10-29,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.0253
2024-10-30,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.214
2024-10-31,GS,HOLD,0.595002,KNN,Finance,51,0.627451,0.2617
2024-11-01,GS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.4615
2024-11-04,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.7503
2024-11-05,GS,HOLD,0.557009,KNN,Finance,51,0.54902,-0.0313
2024-11-06,GS,HOLD,0.53289,KNN,Finance,0,0.5,0.0
2024-11-07,GS,HOLD,0.53289,KNN,Finance,1,0.5,0.0
2024-11-08,GS,HOLD,0.53289,KNN,Finance,8,0.5,0.0
2024-11-11,GS,HOLD,0.53289,KNN,Finance,4,0.5,0.0
2024-11-12,GS,HOLD,0.53289,KNN,Finance,2,0.5,0.0
2024-11-13,GS,HOLD,0.53289,KNN,Finance,2,0.5,0.0
2024-11-14,GS,HOLD,0.53289,KNN,Finance,12,0.5,-0.4618
2024-11-15,GS,HOLD,0.613609,KNN,Finance,51,0.666667,1.2484
2024-11-18,GS,HOLD,0.640894,KNN,Finance,51,0.72549,1.5468
2024-11-19,GS,HOLD,0.622793,KNN,Finance,51,0.686275,1.4451
2024-11-20,GS,HOLD,0.613609,KNN,Finance,51,0.666667,0.7423
2024-11-21,GS,HOLD,0.527846,KNN,Finance,49,0.489796,0.1934
2024-11-22,GS,HOLD,0.524915,KNN,Finance,31,0.483871,0.9211
2024-11-25,GS,HOLD,0.528044,KNN,Finance,51,0.490196,0.7809
2024-11-26,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.5129
2024-11-27,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.1973
2024-11-29,GS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.1261
2024-12-02,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.4597
2024-12-03,GS,HOLD,0.576118,KNN,Finance,51,0.588235,0.1574
2024-12-04,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.4349
2024-12-05,GS,HOLD,0.622793,KNN,Finance,51,0.686275,1.0516
2024-12-06,GS,BUY,0.667297,KNN,Finance,51,0.784314,1.2894
2024-12-09,GS,HOLD,0.585592,KNN,Finance,51,0.607843,0.7978
2024-12-10,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.2537
2024-12-11,GS,HOLD,0.604343,KNN,Finance,51,0.647059,0.686
2024-12-12,GS,HOLD,0.604343,KNN,Finance,51,0.647059,0.9897
2024-12-13,GS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.1073
2024-12-16,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.1849
2024-12-17,GS,HOLD,0.53773,KNN,Finance,51,0.509804,0.3236
2024-12-18,GS,HOLD,0.591434,KNN,Finance,50,0.62,1.5624
2024-12-19,GS,HOLD,0.557009,KNN,Finance,51,0.54902,1.0451
2024-12-20,GS,HOLD,0.595002,KNN,Finance,51,0.627451,1.6383
2024-12-23,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.527
2024-12-24,GS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.4712
2024-12-26,GS,HOLD,0.547387,KNN,Finance,51,0.529412,0.0443
2024-12-27,GS,HOLD,0.508617,KNN,Finance,51,0.45098,0.5909
2024-12-30,GS,HOLD,0.557009,KNN,Finance,51,0.54902,0.048
2024-12-31,GS,HOLD,0.566588,KNN,Finance,51,0.568627,0.5957
2024-01-02,MS,HOLD,0.640894,KNN,Finance,51,0.72549,1.4111
2024-01-03,MS,HOLD,0.53289,KNN,Finance,7,0.5,0.0
2024-01-04,MS,HOLD,0.622793,KNN,Finance,51,0.686275,1.4503
2024-01-05,MS,HOLD,0.572122,KNN,Finance,50,0.58,0.6188
2024-01-08,MS,HOLD,0.562379,KNN,Finance,50,0.56,0.2915
2024-01-09,MS,HOLD,0.53773,KNN,Finance,51,0.509804,0.31
2024-01-10,MS,HOLD,0.604343,KNN,Finance,51,0.647059,1.0902
2024-01-11,MS,HOLD,0.579753,KNN,Finance,47,0.595745,1.4704
2024-01-12,MS,HOLD,0.557989,KNN,Finance,49,0.55102,1.7844
2024-01-16,MS,HOLD,0.420851,KNN,Finance,11,0.272727,-1.6579
2024-01-17,MS,HOLD,0.53289,KNN,Finance,10,0.5,0.7897
2024-01-18,MS,HOLD,0.53289,KNN,Finance,5,0.5,0.0
2024-01-19,MS,HOLD,0.53289,KNN,Finance,3,0.5,0.0
2024-01-22,MS,HOLD,0.53289,KNN,Finance,8,0.5,0.0
2024-01-23,MS,HOLD,0.53289,KNN,Finance,3,0.5,0.0
2024-01-24,MS,HOLD,0.576118,KNN,Finance,34,0.588235,0.4826
2024-01-25,MS,HOLD,0.518337,KNN,Finance,34,0.470588,-0.9032
2024-01-26,MS,BUY,0.658602,KNN,Finance,17,0.764706,2.1258
2024-01-29,MS,HOLD,0.53289,KNN,Finance,8,0.5,0.0
2024-01-30,MS,HOLD,0.630421,KNN,Finance,37,0.702703,2.0811
2024-01-31,MS,HOLD,0.569433,KNN,Finance,47,0.574468,0.9826
2024-02-01,MS,HOLD,0.487377,KNN,Finance,49,0.408163,0.1714
2024-02-02,MS,HOLD,0.487377,KNN,Finance,49,0.408163,-0.1448
2024-02-05,MS,HOLD,0.613609,KNN,Finance,51,0.666667,0.926
2024-02-06,MS,HOLD,0.63189,KNN,Finance,51,0.705882,2.1083
2024-02-07,MS,HOLD,0.613609,KNN,Finance,51,0.666667,1.7828
2024-02-08,MS,HOLD,0.600989,KNN,Finance,50,0.64,1.3564
2024-02-09,MS,HOLD,0.622793,KNN,Finance,51,0.686275,1.1427
2024-02-12,MS,HOLD,0.604343,KNN,Finance,51,0.647059,0.5956
2024-02-13,MS,HOLD,0.607188,KNN,Finance,49,0.653061,1.0107
2024-02-14,MS,HOLD,0.610468,KNN,Finance,50,0.66,1.8875
2024-02-15,MS,HOLD,0.562379,KNN,Finance,50,0.56,0.2395
2024-02-16,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.4986
2024-02-20,MS,HOLD,0.572122,KNN,Finance,50,0.58,1.061
2024-02-21,MS,HOLD,0.622793,KNN,Finance,51,0.686275,1.6461
2024-02-22,MS,HOLD,0.595002,KNN,Finance,51,0.627451,0.043
2024-02-23,MS,BUY,0.658602,KNN,Finance,51,0.764706,1.5816
2024-02-26,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.8291
2024-02-27,MS,HOLD,0.613609,KNN,Finance,51,0.666667,1.5845
2024-02-28,MS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.5121
2024-02-29,MS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.5822
2024-03-01,MS,HOLD,0.566588,KNN,Finance,51,0.568627,-0.0022
2024-03-04,MS,BUY,0.705983,KNN,Finance,16,0.875,1.5389
2024-03-05,MS,HOLD,0.613609,KNN,Finance,51,0.666667,2.3002
2024-03-06,MS,HOLD,0.599257,KNN,Finance,33,0.636364,0.7062
2024-03-07,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.4103
2024-03-08,MS,HOLD,0.585592,KNN,Finance,51,0.607843,0.8161
2024-03-11,MS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.9607
2024-03-12,MS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.8632
2024-03-13,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.2526
2024-03-14,MS,HOLD,0.498889,KNN,Finance,51,0.431373,-0.1053
2024-03-15,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.2773
2024-03-18,MS,HOLD,0.53773,KNN,Finance,51,0.509804,0.4677
2024-03-19,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.5657
2024-03-20,MS,HOLD,0.585592,KNN,Finance,51,0.607843,0.8213
2024-03-21,MS,HOLD,0.547387,KNN,Finance,51,0.529412,1.0775
2024-03-22,MS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.3834
2024-03-25,MS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.8911
2024-03-26,MS,HOLD,0.595002,KNN,Finance,51,0.627451,0.6652
2024-03-27,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.556
2024-03-28,MS,HOLD,0.508617,KNN,Finance,51,0.45098,-0.9228
2024-04-01,MS,HOLD,0.595002,KNN,Finance,51,0.627451,0.8471
2024-04-02,MS,HOLD,0.585592,KNN,Finance,51,0.607843,1.5082
2024-04-03,MS,HOLD,0.460062,KNN,Finance,51,0.352941,-0.6105
2024-04-04,MS,HOLD,0.53773,KNN,Finance,51,0.509804,0.2057
2024-04-05,MS,HOLD,0.498889,KNN,Finance,51,0.431373,-0.0654
2024-04-08,MS,HOLD,0.498889,KNN,Finance,51,0.431373,-0.3136
2024-04-09,MS,HOLD,0.528044,KNN,Finance,51,0.490196,-1.0591
2024-04-10,MS,HOLD,0.518337,KNN,Finance,51,0.470588,0.299
2024-04-11,MS,HOLD,0.645087,KNN,Finance,49,0.734694,1.7203
2024-04-12,MS,HOLD,0.517097,KNN,Finance,47,0.468085,0.9608
2024-04-15,MS,HOLD,0.604343,KNN,Finance,51,0.647059,0.9762
2024-04-16,MS,HOLD,0.595002,KNN,Finance,51,0.627451,1.2508
2024-04-17,MS,HOLD,0.604343,KNN,Finance,51,0.647059,0.9927
2024-04-18,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.2635
2024-04-19,MS,HOLD,0.53773,KNN,Finance,51,0.509804,0.2743
2024-04-22,MS,HOLD,0.528044,KNN,Finance,51,0.490196,0.9097
2024-04-23,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.8747
2024-04-24,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.5895
2024-04-25,MS,HOLD,0.527398,KNN,Finance,45,0.488889,-0.857
2024-04-26,MS,HOLD,0.590977,KNN,Finance,42,0.619048,-0.3791
2024-04-29,MS,HOLD,0.521648,KNN,Finance,44,0.477273,-0.7961
2024-04-30,MS,HOLD,0.596975,KNN,Finance,38,0.631579,0.152
2024-05-01,MS,HOLD,0.510385,KNN,Finance,44,0.454545,0.2509
2024-05-02,MS,HOLD,0.544631,KNN,Finance,42,0.52381,0.6232
2024-05-03,MS,HOLD,0.527142,KNN,Finance,43,0.488372,0.0132
2024-05-06,MS,HOLD,0.443871,KNN,Finance,50,0.32,-0.6915
2024-05-07,MS,HOLD,0.473427,KNN,Finance,50,0.38,-0.0589
2024-05-08,MS,HOLD,0.522999,KNN,Finance,50,0.48,0.3777
2024-05-09,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.3655
2024-05-10,MS,HOLD,0.562379,KNN,Finance,50,0.56,0.4229
2024-05-13,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.0386
2024-05-14,MS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.3573
2024-05-15,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.1707
2024-05-16,MS,HOLD,0.479445,KNN,Finance,51,0.392157,-0.027
2024-05-17,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.0892
2024-05-20,MS,HOLD,0.450412,KNN,Finance,51,0.333333,-0.6214
2024-05-21,MS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.0337
2024-05-22,MS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.4551
2024-05-23,MS,HOLD,0.595002,KNN,Finance,51,0.627451,0.2407
2024-05-24,MS,HOLD,0.604343,KNN,Finance,51,0.647059,0.7145
2024-05-28,MS,HOLD,0.585592,KNN,Finance,51,0.607843,0.7533
2024-05-29,MS,HOLD,0.622793,KNN,Finance,51,0.686275,1.354
2024-05-30,MS,HOLD,0.640894,KNN,Finance,51,0.72549,1.0003
2024-05-31,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.2569
2024-06-03,MS,HOLD,0.508617,KNN,Finance,51,0.45098,-0.1236
2024-06-04,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.3682
2024-06-05,MS,HOLD,0.489163,KNN,Finance,51,0.411765,-0.3684
2024-06-06,MS,HOLD,0.547387,KNN,Finance,51,0.529412,-0.0438
2024-06-07,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.2158
2024-06-10,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.8464
2024-06-11,MS,HOLD,0.498889,KNN,Finance,51,0.431373,-0.1353
2024-06-12,MS,HOLD,0.518337,KNN,Finance,51,0.470588,0.6998
2024-06-13,MS,HOLD,0.498889,KNN,Finance,51,0.431373,0.2782
2024-06-14,MS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.2045
2024-06-17,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.5154
2024-06-18,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.0659
2024-06-20,MS,HOLD,0.557009,KNN,Finance,51,0.54902,-0.5352
2024-06-21,MS,HOLD,0.585592,KNN,Finance,51,0.607843,0.4107
2024-06-24,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.0624
2024-06-25,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.046
2024-06-26,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.0972
2024-06-27,MS,HOLD,0.53773,KNN,Finance,51,0.509804,0.0341
2024-06-28,MS,HOLD,0.622793,KNN,Finance,51,0.686275,1.024
2024-07-01,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.0394
2024-07-02,MS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.4717
2024-07-03,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.1923
2024-07-05,MS,HOLD,0.528044,KNN,Finance,51,0.490196,0.1969
2024-07-08,MS,HOLD,0.528044,KNN,Finance,51,0.490196,0.0075
2024-07-09,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.1071
2024-07-10,MS,HOLD,0.604343,KNN,Finance,51,0.647059,0.6398
2024-07-11,MS,HOLD,0.566588,KNN,Finance,51,0.568627,-0.1441
2024-07-12,MS,HOLD,0.518337,KNN,Finance,51,0.470588,-0.2165
2024-07-15,MS,HOLD,0.622793,KNN,Finance,51,0.686275,1.1727
2024-07-16,MS,HOLD,0.595002,KNN,Finance,51,0.627451,0.6863
2024-07-17,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.2568
2024-07-18,MS,HOLD,0.528044,KNN,Finance,51,0.490196,0.5226
2024-07-19,MS,HOLD,0.585592,KNN,Finance,51,0.607843,0.4128
2024-07-22,MS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.5267
2024-07-23,MS,HOLD,0.508617,KNN,Finance,51,0.45098,-0.0795
2024-07-24,MS,HOLD,0.585592,KNN,Finance,51,0.607843,0.9377
2024-07-25,MS,HOLD,0.479445,KNN,Finance,51,0.392157,-0.8096
2024-07-26,MS,HOLD,0.528044,KNN,Finance,51,0.490196,-0.064
2024-07-29,MS,HOLD,0.498889,KNN,Finance,51,0.431373,-0.4083
2024-07-30,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.6397
2024-07-31,MS,HOLD,0.547387,KNN,Finance,51,0.529412,0.4969
2024-08-01,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.3123
2024-08-02,MS,HOLD,0.646631,KNN,Finance,42,0.738095,2.0881
2024-08-05,MS,HOLD,0.53289,KNN,Finance,6,0.5,0.0
2024-08-06,MS,HOLD,0.465339,KNN,Finance,11,0.363636,-0.7901
2024-08-07,MS,HOLD,0.597812,KNN,Finance,30,0.633333,1.3857
2024-08-08,MS,HOLD,0.505374,KNN,Finance,27,0.444444,0.0045
2024-08-09,MS,HOLD,0.630421,KNN,Finance,37,0.702703,0.2384
2024-08-12,MS,HOLD,0.601477,KNN,Finance,39,0.641026,0.3393
2024-08-13,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.4402
2024-08-14,MS,HOLD,0.547978,KNN,Finance,49,0.530612,0.9139
2024-08-15,MS,HOLD,0.53289,KNN,Finance,46,0.5,0.7502
2024-08-16,MS,HOLD,0.564926,KNN,Finance,46,0.565217,0.4575
2024-08-19,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.2239
2024-08-20,MS,HOLD,0.585592,KNN,Finance,51,0.607843,1.3386
2024-08-21,MS,HOLD,0.6498,KNN,Finance,51,0.745098,1.9269
2024-08-22,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.2067
2024-08-23,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.1338
2024-08-26,MS,HOLD,0.576118,KNN,Finance,51,0.588235,0.7288
2024-08-27,MS,HOLD,0.557009,KNN,Finance,51,0.54902,0.5995
2024-08-28,MS,HOLD,0.53773,KNN,Finance,51,0.509804,-0.038
2024-08-29,MS,HOLD,0.566588,KNN,Finance,51,0.568627,0.3828
